"LOCATION","Country","SUB","Subject","YEA","Year",Value,Flags
"AUS","Australia","HOUSNONFIN_T1A","Non-financial assets of households: dwellings","2012","2012",45716.691,
"AUS","Australia","HOUSNONFIN_T1B","Non-financial assets of households: lands","2010","2010",91450.874,
"AUS","Australia","HOUSNONFIN_T1B","Non-financial assets of households: lands","2011","2011",85597.934,
"AUS","Australia","HOUSNONFIN_T1B","Non-financial assets of households: lands","2012","2012",88432.782,
"AUS","Australia","HOUSNONFIN_T1C","Non-financial assets of households: other","2010","2010",16342.144,
"AUS","Australia","HOUSNONFIN_T1C","Non-financial assets of households: other","2011","2011",16427.593,
"AUS","Australia","HOUSNONFIN_T1C","Non-financial assets of households: other","2012","2012",16474.993,
"AUS","Australia","TRADEGDP_T1A","International imports in goods and services","2010","2010",20.143161,
"AUS","Australia","TRADEGDP_T1A","International imports in goods and services","2011","2011",21.446485,
"AUS","Australia","TRADEGDP_T1A","International imports in goods and services","2012","2012",20.980329,
"AUS","Australia","TRADEGDP_T1B","International exports in goods and services","2010","2010",21.136499,
"AUS","Australia","TRADEGDP_T1B","International exports in goods and services","2011","2011",21.239766,
"AUS","Australia","TRADEGDP_T1B","International exports in goods and services","2012","2012",19.826738,
"AUS","Australia","MERTRADE_T2","Imports of goods","2010","2010",193.2801191,
"AUS","Australia","MERTRADE_T2","Imports of goods","2012","2012",250.4647944,
"AUS","Australia","MERTRADE_T1","Trade balance of goods","2010","2010",18.55021142,
"AUS","Australia","MERTRADE_T1","Trade balance of goods","2012","2012",5.77811859,
"AUS","Australia","MERTRADE_T3","Exports of goods","2010","2010",211.8303305,
"AUS","Australia","MERTRADE_T3","Exports of goods","2012","2012",256.242913,
"AUS","Australia","SVCTRADE_T1","Trade balance of services","2010","2010",-5.009249,
"AUS","Australia","SVCTRADE_T1","Trade balance of services","2011","2011",-10.13525,
"AUS","Australia","SVCTRADE_T1","Trade balance of services","2012","2012",-12.29246,
"AUS","Australia","SVCTRADE_T1","Trade balance of services","2013","2013",-14.04607,
"AUS","Australia","SVCTRADE_T2","Imports of services","2010","2010",51.36384,
"AUS","Australia","SVCTRADE_T2","Imports of services","2011","2011",61.80511,
"AUS","Australia","SVCTRADE_T2","Imports of services","2012","2012",65.22849,
"AUS","Australia","SVCTRADE_T2","Imports of services","2013","2013",67.22856,
"AUS","Australia","SVCTRADE_T3","Exports of services","2010","2010",46.35459,
"AUS","Australia","SVCTRADE_T3","Exports of services","2011","2011",51.67193,
"AUS","Australia","SVCTRADE_T3","Exports of services","2012","2012",52.93707,
"AUS","Australia","SVCTRADE_T3","Exports of services","2013","2013",53.18249,
"AUS","Australia","TRDPRTNR_T1A","Partner countries and regions of OECD merchandise imports","2010","2010",1.029900051, 
"AUS","Australia","TRDPRTNR_T1A","Partner countries and regions of OECD merchandise imports","2012","2012",1.086966874, 
"AUS","Australia","TRDPRTNR_T1B","Partner countries and regions of OECD merchandise exports","2010","2010",1.045727921, 
"AUS","Australia","TRDPRTNR_T1B","Partner countries and regions of OECD merchandise exports","2012","2012",1.167402161, 
"AUS","Australia","TRDPRTNR_T1C","Partner countries and regions of OECD merchandise trade","2010","2010",1.037553188, 
"AUS","Australia","TRDPRTNR_T1C","Partner countries and regions of OECD merchandise trade","2012","2012",1.125574177, 
"AUS","Australia","FDIFLSTK_T1A","Outward FDI stocks","2010","2010",413524.748,
"AUS","Australia","FDIFLSTK_T1A","Outward FDI stocks","2011","2011",378670.526,
"AUS","Australia","FDIFLSTK_T1A","Outward FDI stocks","2012","2012",424488.607,
"AUS","Australia","FDIFLSTK_T1B","Inward FDI stocks","2010","2010",528210.18,
"AUS","Australia","FDIFLSTK_T1B","Inward FDI stocks","2011","2011",557982.94,
"AUS","Australia","FDIFLSTK_T1B","Inward FDI stocks","2012","2012",615274.17,
"AUS","Australia","FDIFLSTK_T1B","Inward FDI stocks","2013","2013",558458.33,
"AUS","Australia","FDIFLSTK_T2A","Outflows of foreign direct investment","2010","2010",21463.952,
"AUS","Australia","FDIFLSTK_T2A","Outflows of foreign direct investment","2011","2011",3248.066,
"AUS","Australia","FDIFLSTK_T2A","Outflows of foreign direct investment","2012","2012",8257.764,
"AUS","Australia","FDIFLSTK_T2A","Outflows of foreign direct investment","2013","2013",7379.39,
"AUS","Australia","FDIFLSTK_T2B","Inflows of foreign direct investment","2010","2010",37654.559,
"AUS","Australia","FDIFLSTK_T2B","Inflows of foreign direct investment","2011","2011",59753.481,
"AUS","Australia","FDIFLSTK_T2B","Inflows of foreign direct investment","2012","2012",57552.795,
"AUS","Australia","FDIFLSTK_T2B","Inflows of foreign direct investment","2013","2013",50818.217,
"AUS","Australia","FDIFLSTK_T3H","Communications","2012","2012",0.4, 
"AUS","Australia","FDIFLSTK_T3J","Business services","2012","2012",0.078, 
"AUS","Australia","FDIFLSTK_T3I","Financial services","2012","2012",0.133, 
"AUS","Australia","FDIFLSTK_T3G","Media","2012","2012",0.2, 
"AUS","Australia","FDIFLSTK_T3A","Total FDI Index","2012","2012",0.128, 
"AUS","Australia","FDIFLSTK_T3C","Manufacturing","2012","2012",0.075, 
"AUS","Australia","FDIFLSTK_T3D","Electricity","2012","2012",0.075, 
"AUS","Australia","FDIFLSTK_T3E","Distribution","2012","2012",0.075, 
"AUS","Australia","FDIFLSTK_T3B","Primary sector","2012","2012",0.078, 
"AUS","Australia","FDIFLSTK_T3F","Transport","2012","2012",0.267, 
"AUS","Australia","BOP_T1","Current account balance","2010","2010",-3.53,
"AUS","Australia","BOP_T1","Current account balance","2011","2011",-2.77,
"AUS","Australia","BOP_T1","Current account balance","2012","2012",-4.18,
"AUS","Australia","BOP_T1","Current account balance","2013","2013",-3.23,
"AUS","Australia","CPI_T3B","CPI: energy","2010","2010",8.5486,
"AUS","Australia","CPI_T3B","CPI: energy","2011","2011",10.98091,
"AUS","Australia","CPI_T3B","CPI: energy","2012","2012",7.324251,
"AUS","Australia","CPI_T3B","CPI: energy","2013","2013",6.3174,
"AUS","Australia","CPI_T3A","CPI: food","2010","2010",1.139162,
"AUS","Australia","CPI_T3A","CPI: food","2011","2011",5.754858,
"AUS","Australia","CPI_T3A","CPI: food","2012","2012",-3.539689,
"AUS","Australia","CPI_T3A","CPI: food","2013","2013",0.2910029,
"AUS","Australia","CPI_T1","CPI: all items","2010","2010",2.91834,
"AUS","Australia","CPI_T1","CPI: all items","2011","2011",3.30385,
"AUS","Australia","CPI_T1","CPI: all items","2012","2012",1.76278,
"AUS","Australia","CPI_T1","CPI: all items","2013","2013",2.449889,
"AUS","Australia","CPI_T2","CPI: all items non food non energy","2010","2010",2.768067,
"AUS","Australia","CPI_T2","CPI: all items non food non energy","2011","2011",2.285317,
"AUS","Australia","CPI_T2","CPI: all items non food non energy","2012","2012",2.137873,
"AUS","Australia","CPI_T2","CPI: all items non food non energy","2013","2013",2.42279,
"AUS","Australia","PPI_T1","PPI:  domestic manufacturing","2010","2010",1.895735,
"AUS","Australia","PPI_T1","PPI:  domestic manufacturing","2011","2011",3.385013,
"AUS","Australia","PPI_T1","PPI:  domestic manufacturing","2012","2012",-0.4748813,
"AUS","Australia","PPI_T1","PPI:  domestic manufacturing","2013","2013",1.079859,
"AUS","Australia","LTINTRST_T1","Long-term interest rates","2010","2010",5.366042, 
"AUS","Australia","LTINTRST_T1","Long-term interest rates","2011","2011",4.879583, 
"AUS","Australia","LTINTRST_T1","Long-term interest rates","2012","2012",3.379167, 
"AUS","Australia","LTINTRST_T1","Long-term interest rates","2013","2013",3.697292,
"AUS","Australia","RTSCONV_T1","Purchasing power parities","2010","2010",1.506132,
"AUS","Australia","RTSCONV_T1","Purchasing power parities","2011","2011",1.5110517,
"AUS","Australia","RTSCONV_T1","Purchasing power parities","2012","2012",1.5274044,
"AUS","Australia","RTSCONV_T1","Purchasing power parities","2013","2013",1.5100601,
"AUS","Australia","RTSCONV_T2","Exchange rates","2010","2010",1.09016,
"AUS","Australia","RTSCONV_T2","Exchange rates","2011","2011",0.969463,
"AUS","Australia","RTSCONV_T2","Exchange rates","2012","2012",0.965801,
"AUS","Australia","RTSCONV_T2","Exchange rates","2013","2013",1.03584,
"AUS","Australia","RTSCONV_T3","Indices of price levels","2010","2010",135,
"AUS","Australia","RTSCONV_T3","Indices of price levels","2011","2011",148,
"AUS","Australia","RTSCONV_T3","Indices of price levels","2012","2012",155,
"AUS","Australia","RTSCONV_T3","Indices of price levels","2013","2013",146,
"AUS","Australia","INTLCOMP_T1","Real effective exchange rates","2010","2010",100,
"AUS","Australia","INTLCOMP_T1","Real effective exchange rates","2011","2011",106.94,
"AUS","Australia","INTLCOMP_T1","Real effective exchange rates","2012","2012",108.3308,
"AUS","Australia","INTLCOMP_T1","Real effective exchange rates","2013","2013",103.6917,
"AUS","Australia","WENERGYS_T1","Total primary energy supply","2010","2010",122.512094, 
"AUS","Australia","WENERGYS_T1","Total primary energy supply","2011","2011",122.887653, 
"AUS","Australia","WENERGYS_T1","Total primary energy supply","2012","2012",133.68062, 
"AUS","Australia","TPES_T1","Total primary energy supply per unit of GDP","2010","2010",0.15,
"AUS","Australia","TPES_T1","Total primary energy supply per unit of GDP","2011","2011",0.14,
"AUS","Australia","TPES_T1","Total primary energy supply per unit of GDP","2012","2012",0.16,
"AUS","Australia","WELECGEN_T1","Electricity generation","2010","2010",252.1,
"AUS","Australia","WELECGEN_T1","Electricity generation","2011","2011",252.6,
"AUS","Australia","WELECGEN_T1","Electricity generation","2012","2012",252.3,
"AUS","Australia","NUCLEARNRJ_T1A","Nuclear electricity generation, Terawatt hours","2010","2010",0,Z
"AUS","Australia","NUCLEARNRJ_T1B","Nuclear electricity generation, As a percentage of total electricity generation","2010","2010",0,Z
"AUS","Australia","NUCLEARNRJ_T1C","Nuclear power plants connected to the grid","2012","2012",0,Z
"AUS","Australia","NUCLEARNRJ_T1D","Nuclear power plants under construction","2012","2012",0,Z
"AUS","Australia","RNEWABLE_T1","Contribution of renewables to energy supply","2010","2010",4.8,
"AUS","Australia","RNEWABLE_T1","Contribution of renewables to energy supply","2011","2011",5.1,
"AUS","Australia","RNEWABLE_T1","Contribution of renewables to energy supply","2012","2012",4.6,
"AUS","Australia","OILPROD_T1","Production of crude oil","2010","2010",22.7,
"AUS","Australia","OILPROD_T1","Production of crude oil","2011","2011",21.9,
"AUS","Australia","OILPROD_T1","Production of crude oil","2012","2012",21.8,
"AUS","Australia","OILPRICES_T1","Crude oil import prices","2010","2010",82.6,
"AUS","Australia","OILPRICES_T1","Crude oil import prices","2011","2011",115.66,
"AUS","Australia","OILPRICES_T1","Crude oil import prices","2012","2012",117.78,
"AUS","Australia","TRANSPGOOD_T1","Inland goods transport","2010","2010",446356,
"AUS","Australia","TRANSPGOOD_T1","Inland goods transport","2011","2011",454994,P
"AUS","Australia","TRANSPGOOD_T1","Inland goods transport","2012","2012",491460,P
"AUS","Australia","TRANSPGOOD_T1","Inland goods transport","2013","2013",,L
"AUS","Australia","TRANSPPASSENG_T1","Inland passenger transport","2010","2010",297063,
"AUS","Australia","TRANSPPASSENG_T1","Inland passenger transport","2011","2011",300437,
"AUS","Australia","TRANSPPASSENG_T1","Inland passenger transport","2012","2012",303419,
"AUS","Australia","TRANSPPASSENG_T1","Inland passenger transport","2013","2013",304396,
"AUS","Australia","RDDEATH_T1","Road fatalities","2010","2010",62,
"AUS","Australia","RDDEATH_T1","Road fatalities","2011","2011",57,
"AUS","Australia","EMPLGNDR_T2","Employment rates: men","2010","2010",78.594234,
"AUS","Australia","EMPLGNDR_T2","Employment rates: men","2011","2011",78.674233,
"AUS","Australia","EMPLGNDR_T2","Employment rates: men","2012","2012",78.147018,
"AUS","Australia","EMPLGNDR_T2","Employment rates: men","2013","2013",77.578471,
"AUS","Australia","EMPLGNDR_T1","Employment rates: total","2010","2010",72.371832,
"AUS","Australia","EMPLGNDR_T1","Employment rates: total","2011","2011",72.659003,
"AUS","Australia","EMPLGNDR_T1","Employment rates: total","2012","2012",72.35457,
"AUS","Australia","EMPLGNDR_T1","Employment rates: total","2013","2013",71.998599,
"AUS","Australia","EMPLGNDR_T3","Employment rates: women","2010","2010",66.147759,
"AUS","Australia","EMPLGNDR_T3","Employment rates: women","2011","2011",66.652413,
"AUS","Australia","EMPLGNDR_T3","Employment rates: women","2012","2012",66.572578,
"AUS","Australia","EMPLGNDR_T3","Employment rates: women","2013","2013",66.429557,
"AUS","Australia","EMPLAGE_T1A","Employment rates for age group 15-24","2010","2010",60.520437,
"AUS","Australia","EMPLAGE_T1A","Employment rates for age group 15-24","2011","2011",60.388927,
"AUS","Australia","EMPLAGE_T1A","Employment rates for age group 15-24","2012","2012",59.601305,
"AUS","Australia","EMPLAGE_T1A","Employment rates for age group 15-24","2013","2013",58.680528,
"AUS","Australia","EMPLAGE_T1B","Employment rates for age group 25-54","2010","2010",79.464298,
"AUS","Australia","EMPLAGE_T1B","Employment rates for age group 25-54","2011","2011",79.802444,
"AUS","Australia","EMPLAGE_T1B","Employment rates for age group 25-54","2012","2012",79.452072,
"AUS","Australia","EMPLAGE_T1B","Employment rates for age group 25-54","2013","2013",79.155414,
"AUS","Australia","EMPLAGE_T1C","Employment rates for age group 55-64","2010","2010",60.608559,
"AUS","Australia","EMPLAGE_T1C","Employment rates for age group 55-64","2011","2011",61.162565,
"AUS","Australia","EMPLAGE_T1C","Employment rates for age group 55-64","2012","2012",61.459978,
"AUS","Australia","EMPLAGE_T1C","Employment rates for age group 55-64","2013","2013",61.455405,
"AUS","Australia","PTEMPL_T1","Incidence of part-time employment","2010","2010",24.845308,
"AUS","Australia","PTEMPL_T1","Incidence of part-time employment","2011","2011",24.656017,
"AUS","Australia","PTEMPL_T1","Incidence of part-time employment","2012","2012",24.54691,
"AUS","Australia","PTEMPL_T1","Incidence of part-time employment","2013","2013",24.841191,
"AUS","Australia","SELFEMPL_T1A","Self-employment rates: women","2010","2010",8.944987,
"AUS","Australia","SELFEMPL_T1A","Self-employment rates: women","2011","2011",8.723162,
"AUS","Australia","SELFEMPL_T1A","Self-employment rates: women","2012","2012",8.43966,
"AUS","Australia","SELFEMPL_T1A","Self-employment rates: women","2013","2013",8.109199,
"AUS","Australia","SELFEMPL_T1B","Self-employment rates: men","2010","2010",14.1299,
"AUS","Australia","SELFEMPL_T1B","Self-employment rates: men","2011","2011",13.44911,
